Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
46276,796.204,289.0980178,204.2614007,1.415333572,0.7076659,46788,242.735315,0.748112582,0.989057023,0.917311771,0.839629814,0.006247256,0.001915228,0.704978225,0.99777935,SIRA
46277,806.705,303.7687476,194.330369,1.563156336,0.768598655,46720,242.7379377,0.78702381,0.990517979,0.893604946,0.799087923,0.006564141,0.001650958,0.638541509,0.998140207,SIRA
46281,792.617,291.0355096,202.736418,1.43553641,0.717456104,46737,242.7484282,0.720259587,0.990243276,0.925733186,0.834085258,0.006288445,0.001877434,0.695698218,0.998700122,SIRA
46299,806.762,308.1820154,191.7478465,1.607225431,0.782866072,46772,242.7956295,0.815467803,0.989887112,0.893903437,0.787831922,0.006656343,0.001581793,0.620679137,0.997571294,SIRA
46301,814.862,297.3416074,199.6006052,1.489682895,0.741200415,46852,242.8008735,0.690595868,0.988239563,0.876258218,0.816572143,0.006421926,0.001761259,0.666790064,0.993305753,SIRA
46308,816.808,309.2065871,191.542658,1.614296211,0.785024277,46792,242.8192267,0.818336043,0.989656352,0.872219764,0.785297716,0.006677174,0.001566426,0.616692503,0.995524371,SIRA
46313,817.857,302.5071914,195.6865731,1.545876075,0.762589786,46903,242.8323352,0.692427301,0.987420847,0.87007768,0.802732438,0.006531799,0.001672999,0.644379367,0.996130646,SIRA
46315,819.571,315.7643151,188.2873181,1.67703443,0.8027686,46798,242.8375785,0.674870315,0.989679046,0.866479649,0.769046934,0.006817755,0.001471067,0.591433187,0.991853818,SIRA
46317,807.617,299.6761149,197.2848301,1.519002321,0.752732203,46915,242.8428216,0.7194315,0.987253544,0.892358535,0.810350941,0.006470111,0.001721013,0.656668647,0.997481199,SIRA
46318,814.578,308.2402148,192.0232097,1.60522374,0.78224882,46793,242.8454431,0.745441378,0.989848909,0.877191287,0.787844776,0.006654869,0.001581546,0.620699392,0.996361399,SIRA
46324,808.065,291.8019271,203.0235359,1.437281278,0.718276238,46863,242.8611716,0.6906093,0.988498389,0.891504057,0.832280904,0.006299152,0.001864411,0.692691503,0.995592528,SIRA
46331,822.692,309.5139071,191.806998,1.613673694,0.784835642,47058,242.8795202,0.746551724,0.98455098,0.860214957,0.784712786,0.006680493,0.00156254,0.615774156,0.993658557,SIRA
46333,816.772,307.0644149,193.0873282,1.590287761,0.777553319,46891,242.8847624,0.710683335,0.988100062,0.872767575,0.790989612,0.006627337,0.001600302,0.625664567,0.994986703,SIRA
46333,813.226,309.3905459,192.3269846,1.608669457,0.783309629,46766,242.8847624,0.701175865,0.990741137,0.88039542,0.785042613,0.006677542,0.001564477,0.616291904,0.991409962,SIRA
46337,811.784,312.6414408,189.187479,1.652548269,0.79612968,46745,242.8952465,0.7584666,0.991271794,0.883602228,0.77691315,0.006747123,0.001516311,0.603594042,0.99746829,SIRA
46338,798.429,301.6286942,197.0381277,1.530813847,0.75714462,46746,242.8978675,0.782842276,0.99127198,0.91342847,0.805287667,0.006509316,0.001688571,0.648488227,0.992714757,SIRA
46354,818.771,314.9282143,188.4378882,1.671257396,0.801233444,46927,242.9397988,0.794494721,0.987789545,0.86890476,0.771413255,0.006793981,0.001484064,0.59507841,0.994529194,SIRA
46362,806.085,308.8613601,192.1125804,1.607710226,0.783015147,46800,242.9607618,0.800034513,0.990641026,0.896623975,0.786633724,0.006661951,0.001573517,0.618792615,0.994839215,SIRA
46364,820.682,323.4547909,182.9984385,1.7675276,0.82456857,46838,242.9660023,0.79858073,0.989880012,0.865049471,0.751159077,0.006976421,0.001370062,0.564239959,0.997309701,SIRA
46365,814.795,315.3774859,187.8048672,1.679282814,0.803361009,46765,242.9686224,0.739120038,0.991446595,0.877613747,0.770405731,0.006802059,0.001478081,0.59352499,0.996696315,SIRA
46372,818.138,303.9182743,195.0015996,1.558542468,0.767018385,46866,242.986963,0.671182516,0.98945931,0.87058777,0.799514157,0.006553918,0.001651906,0.639222888,0.996256017,SIRA
46373,799.228,286.1891608,206.7124371,1.384479641,0.691587141,46845,242.9895829,0.785969729,0.989924218,0.912291599,0.849052362,0.006171461,0.001978361,0.720889913,0.998057408,SIRA
46379,809.067,307.8611454,192.3070987,1.600882897,0.780900599,46833,243.0053021,0.680622817,0.990305981,0.890353088,0.789334106,0.006637943,0.001589486,0.623048332,0.997427418,SIRA
46383,820.606,306.53313,194.3638771,1.577109567,0.773274542,47250,243.015781,0.81339436,0.981650794,0.865564274,0.79278798,0.006608739,0.001610373,0.628512782,0.991233521,SIRA
46387,816.487,310.2402655,192.0700328,1.615245548,0.785311438,47144,243.0262594,0.806534061,0.983942814,0.874394871,0.783348541,0.006688086,0.001553466,0.613634937,0.991171101,SIRA
46389,833.571,324.2379934,182.6669719,1.775022545,0.826202591,46995,243.0314985,0.675948592,0.987105011,0.838956958,0.74954664,0.006989545,0.001360891,0.561820165,0.99724346,SIRA
46392,806.126,310.367614,190.8223795,1.626473869,0.78866203,46767,243.0393568,0.809068713,0.991981525,0.897112902,0.783069321,0.006690111,0.001551722,0.613197562,0.997349811,SIRA
46393,801.902,305.6476115,194.0311022,1.575250607,0.772660367,46787,243.0419762,0.797459433,0.991578857,0.906608377,0.79517054,0.006588227,0.001624761,0.632296187,0.996024953,SIRA
46397,809.254,304.1119956,195.0191384,1.559395648,0.767311907,46873,243.0524535,0.744950387,0.9898449,0.890287047,0.799220212,0.006554562,0.00164964,0.638752947,0.996068565,SIRA
46399,804.141,303.3887804,195.734698,1.549999992,0.764046403,46960,243.057692,0.817718797,0.988053663,0.901683398,0.801142652,0.006538692,0.001661537,0.641829548,0.994835795,SIRA
46399,808.352,309.8567649,191.2461347,1.620198836,0.786799875,46822,243.057692,0.801309063,0.990965785,0.892313473,0.784419511,0.006678091,0.001559645,0.615313969,0.996930977,SIRA
46401,813.074,319.0484266,186.2308531,1.713187806,0.81196425,46898,243.0629304,0.789777369,0.989402533,0.882017205,0.761837107,0.006875895,0.001428754,0.580395778,0.994326969,SIRA
46411,807.342,307.584525,192.4194619,1.598510473,0.780158109,46925,243.0891205,0.793350427,0.989046351,0.894778825,0.790316484,0.006627406,0.001594878,0.624600146,0.998429874,SIRA
46412,820.147,320.8010812,184.9643097,1.734394498,0.817047689,46926,243.0917394,0.699523723,0.989046584,0.867075163,0.757764714,0.006912029,0.001405798,0.574207361,0.995902088,SIRA
46425,801.859,298.7195889,198.3687661,1.505880158,0.747676207,46899,243.125782,0.780409494,0.989893175,0.907331023,0.813892999,0.006434455,0.00174165,0.662421813,0.997527865,SIRA
46426,819.412,309.011957,191.875701,1.610479885,0.783863695,46844,243.1284004,0.687029227,0.991076765,0.868893386,0.786792857,0.006656011,0.001573386,0.619043,0.996956299,SIRA
46434,810.154,309.3828063,193.2529185,1.60092178,0.780912735,47022,243.1493472,0.664120827,0.987495215,0.889018503,0.785917453,0.006662851,0.001568005,0.617666243,0.988835342,SIRA
46435,813.7,312.5285507,190.7317125,1.638576756,0.792181379,47098,243.1519654,0.834681478,0.985922969,0.881305909,0.778015208,0.006730452,0.001521165,0.605307664,0.991843068,SIRA
46436,824.571,316.1259079,187.9935693,1.681578307,0.803962932,47202,243.1545835,0.681919643,0.983771874,0.858239607,0.76917006,0.006807776,0.001469855,0.591622581,0.994859698,SIRA
46436,802.578,302.9331091,195.8905496,1.546440651,0.762790054,46889,243.1545835,0.808876812,0.990338885,0.905920662,0.802667573,0.006523669,0.001670377,0.644275233,0.996333411,SIRA
46439,819.656,297.4877235,199.469655,1.491393382,0.741896963,47043,243.1624379,0.711403536,0.987160683,0.868619308,0.817386462,0.006405989,0.001763907,0.668120629,0.996430685,SIRA
46441,828.68,307.2908748,192.8005565,1.593827738,0.778680724,46984,243.167674,0.685091757,0.988442874,0.849841064,0.791327351,0.006616801,0.001600489,0.626198977,0.998053298,SIRA
46442,815.309,306.4451574,193.4824767,1.583839336,0.775475897,47004,243.1702921,0.723395639,0.988043571,0.877963185,0.793519774,0.006598449,0.001613811,0.629673632,0.997301867,SIRA
46445,803.64,303.2764856,196.0293208,1.547097568,0.763022737,46953,243.1781459,0.709571461,0.98918067,0.903703036,0.801836468,0.006529798,0.001665033,0.642941721,0.994693573,SIRA
46447,819.082,312.3933818,189.6964273,1.646806881,0.794521713,47033,243.1833817,0.68859337,0.987540663,0.86998701,0.778452412,0.006725803,0.001523534,0.605988159,0.997945469,SIRA
46462,815.423,305.3380391,194.6336145,1.568783685,0.770502884,47098,243.2226464,0.747999678,0.986496242,0.8780957,0.796568443,0.00657178,0.001632132,0.634521284,0.995426639,SIRA
46471,814.123,309.8209623,192.0263743,1.613429215,0.784761488,47043,243.2462022,0.799707451,0.987840912,0.88107288,0.785118606,0.006666974,0.001562606,0.616411226,0.994535881,SIRA
46482,798.985,301.8648834,196.568571,1.535672167,0.758922764,46868,243.2749895,0.728101504,0.991764103,0.914992256,0.80590689,0.006494232,0.001689846,0.649485916,0.997397444,SIRA
46486,807.684,301.5468155,196.6007279,1.533803149,0.758241196,46903,243.2854568,0.703906723,0.991109311,0.895465962,0.806791663,0.006486831,0.001695344,0.650912788,0.998372083,SIRA
46508,816.055,300.8069239,198.6055353,1.514594865,0.751052431,47034,243.3430187,0.688487217,0.988816601,0.877604149,0.808967478,0.006467853,0.001708694,0.654428381,0.991193865,SIRA
46511,809.906,291.5589226,203.7821187,1.430738499,0.715180561,47008,243.350867,0.745966319,0.989427332,0.89103817,0.834654158,0.006268601,0.001876621,0.696647563,0.996720489,SIRA
46513,800.438,293.490537,202.2341515,1.451241221,0.724699235,47002,243.356099,0.785878417,0.989596187,0.912281398,0.82917869,0.00630986,0.001839891,0.6875373,0.997782472,SIRA
46515,815.292,298.5064641,199.6252062,1.495334531,0.743490337,47147,243.361331,0.689560602,0.986595117,0.879379886,0.815263186,0.006417424,0.001748766,0.664654063,0.993880171,SIRA
46516,816.113,305.7320331,194.0778224,1.575306386,0.772678835,47041,243.3639469,0.688575066,0.988839523,0.877630351,0.796004084,0.006572621,0.001627719,0.633622502,0.998149574,SIRA
46523,807.757,302.383648,196.4632437,1.539135984,0.76017774,47038,243.3822577,0.769051476,0.989051405,0.896016724,0.804879031,0.006499659,0.001682646,0.647830255,0.997098857,SIRA
46524,810.566,307.2748202,194.372553,1.580854989,0.774503937,46926,243.3848734,0.801944358,0.991433321,0.889836355,0.792075554,0.006604652,0.0016036,0.627383683,0.991802625,SIRA
46525,801.294,302.2949873,196.6061021,1.537566658,0.759610464,46947,243.387489,0.725932283,0.99101114,0.910568168,0.805132401,0.006497474,0.0016842,0.648238184,0.996709417,SIRA
46545,816.724,310.9762572,191.3755468,1.624952939,0.788213067,47125,243.4397967,0.697209365,0.987692308,0.876864046,0.782824383,0.006681196,0.001547716,0.612814015,0.995793934,SIRA
46549,802.162,298.5930059,199.1409119,1.499405638,0.745119542,47008,243.4502569,0.713197892,0.990235705,0.909067329,0.815324713,0.006414595,0.001748523,0.664754388,0.996736477,SIRA
46549,807.419,305.7739409,194.4013667,1.572900161,0.77187999,47014,243.4502569,0.746935173,0.990109329,0.897268228,0.796177255,0.006568862,0.001628204,0.633898221,0.997058614,SIRA
46550,801.999,299.4319868,198.8750105,1.505629018,0.747577813,46954,243.4528718,0.796216475,0.991395834,0.909456426,0.813048981,0.006432481,0.001733904,0.661048646,0.995294024,SIRA
46557,826.971,308.8029323,193.093342,1.59924174,0.780387399,47093,243.4711759,0.677961906,0.988618266,0.855488728,0.78843544,0.006632793,0.001581032,0.621630443,0.994137352,SIRA
46566,819.442,319.7624555,186.820417,1.711603371,0.811575537,46990,243.4947076,0.648913043,0.990976804,0.871449768,0.761486233,0.006866865,0.001424251,0.579861283,0.992492526,SIRA
46569,824.156,315.7776635,189.2145959,1.668886388,0.800597906,47326,243.502551,0.734944132,0.984004564,0.86156476,0.771120251,0.006780856,0.001478947,0.594626441,0.992363973,SIRA
46570,815.76,300.8771165,198.3327191,1.517032177,0.751983614,47083,243.5051654,0.755283089,0.989104348,0.879409776,0.809317665,0.00646075,0.001709774,0.654995083,0.993648617,SIRA
46575,805.749,292.4162392,203.5305557,1.436719112,0.718012434,47067,243.5182371,0.713825923,0.989546816,0.901494699,0.832779458,0.006278395,0.001862724,0.693521625,0.996395773,SIRA
46581,806.225,304.9538862,195.295901,1.561496604,0.768032177,46983,243.5339221,0.804299404,0.991443714,0.900546515,0.798592617,0.006546744,0.001642503,0.637750168,0.995844722,SIRA
46584,803.589,290.4833904,204.823352,1.41821422,0.709095856,47062,243.5417643,0.735517486,0.989843186,0.906522681,0.838401686,0.00623569,0.001900522,0.702917387,0.996887434,SIRA
46588,809.163,308.1086311,193.6944684,1.590694012,0.777683167,47287,243.5522201,0.761366236,0.985217925,0.894153126,0.790475162,0.006613476,0.001592804,0.624850982,0.993946715,SIRA
46590,814.364,308.8688781,192.6788031,1.603024687,0.781567477,47140,243.5574478,0.734950782,0.988332626,0.882806334,0.788546419,0.00662951,0.00158114,0.621805455,0.996769495,SIRA
46591,804.046,298.0326316,199.3642899,1.49491482,0.743321412,47015,243.5600616,0.732102451,0.990981602,0.905628549,0.817226155,0.006396785,0.001759992,0.667858589,0.998391702,SIRA
46595,817.505,314.2657636,189.4658877,1.658693116,0.797828646,47003,243.5705167,0.779441285,0.991319703,0.876129583,0.775046298,0.006744624,0.001501233,0.600696764,0.996371587,SIRA
46597,808.28,306.109804,194.3879033,1.574736899,0.772490176,47143,243.575744,0.730681177,0.988418217,0.896280928,0.795713632,0.006569303,0.001624524,0.633160185,0.997060706,SIRA
46602,810.528,306.2855741,194.3222826,1.576173201,0.772965512,47100,243.5888119,0.761470588,0.989426752,0.891411792,0.795299656,0.00657237,0.001621903,0.632501543,0.996931982,SIRA
46605,805.94,300.3804625,198.0865316,1.516410329,0.751746571,47164,243.5966522,0.709144857,0.98814774,0.901647856,0.810960374,0.006445241,0.001719561,0.657656728,0.997277456,SIRA
46628,801.894,296.6679405,200.6001221,1.478902094,0.736738951,47089,243.6567534,0.719856733,0.990210028,0.91121891,0.821311373,0.006362442,0.001785809,0.674552371,0.997596913,SIRA
46631,804.679,302.483759,197.345012,1.532766174,0.757861705,47035,243.6645916,0.788725009,0.991410652,0.904980576,0.805546031,0.006486753,0.001684878,0.648904409,0.994618728,SIRA
46638,818.779,317.3779332,188.0546445,1.687689948,0.805551402,47238,243.6828798,0.816748976,0.987298361,0.874211251,0.767800323,0.006805136,0.001458847,0.589517337,0.994922483,SIRA
46640,834.946,323.3127995,184.8112087,1.749422028,0.820520319,47269,243.6881047,0.726117823,0.986693182,0.840720484,0.753722417,0.006932093,0.001380034,0.568097482,0.993842249,SIRA
46646,819.003,309.0538978,193.0813074,1.600641211,0.780825143,47273,243.7037788,0.799170779,0.986736615,0.873882992,0.788547825,0.006625518,0.001580199,0.621807672,0.995290985,SIRA
46652,805.423,296.1416551,201.3172229,1.47101997,0.733397152,47209,243.7194519,0.79486131,0.988201402,0.903716218,0.822982676,0.006347888,0.001796271,0.677300486,0.99632254,SIRA
46659,820.865,302.8512562,199.0343219,1.521603175,0.753714862,47769,243.7377359,0.750627413,0.976763173,0.870165406,0.804810054,0.006490736,0.00167976,0.647719223,0.985571627,SIRA
46666,804.8,304.3356054,195.7166655,1.554980536,0.765786519,47079,243.7560186,0.721601979,0.991227511,0.905387523,0.800944793,0.00652157,0.00165555,0.641512562,0.997539548,SIRA
46668,810.287,303.4046748,197.0698379,1.539579461,0.760337655,47199,243.7612419,0.740761905,0.988749762,0.89320534,0.803419532,0.006501343,0.001670907,0.645482945,0.993772284,SIRA
46669,805.211,306.5174825,194.7067816,1.574251703,0.772329242,47160,243.7638536,0.729681979,0.989588634,0.904521639,0.795269006,0.006567903,0.001620551,0.632452792,0.995639884,SIRA
46671,820.673,318.0766447,187.7771218,1.693905208,0.807146049,47194,243.7690768,0.740809524,0.988918083,0.87079651,0.766384709,0.006815295,0.00145028,0.587345522,0.994907639,SIRA
46676,826.63,310.6285825,192.2216896,1.615991323,0.785536596,47172,243.7821343,0.680964052,0.989485288,0.858383122,0.784802649,0.006654996,0.00155729,0.615915197,0.995313615,SIRA
46704,813.324,295.3600895,203.0207835,1.454826863,0.726310254,47182,243.8552433,0.701735407,0.989869018,0.887231119,0.825620157,0.006324086,0.001812586,0.681648643,0.991680757,SIRA
46708,836.278,318.5278625,189.1915511,1.683626254,0.804497489,47367,243.8656857,0.762828679,0.98608736,0.839266313,0.765602368,0.006819557,0.00144527,0.586146985,0.986852454,SIRA
46711,819.378,313.3485588,190.5359274,1.644564168,0.793888134,47218,243.8735172,0.689685211,0.989262569,0.874299904,0.778281917,0.006708239,0.001518225,0.605722743,0.996149918,SIRA
46723,820.51,300.7580268,198.3222477,1.51651179,0.751785272,47315,243.9048406,0.711091833,0.987488112,0.872113135,0.810967019,0.006437044,0.00171743,0.657667506,0.997360528,SIRA
46731,821.862,305.7755909,195.983127,1.560213859,0.76759284,47265,243.9257206,0.790790943,0.988701999,0.869394998,0.797727902,0.006543314,0.001634544,0.636369806,0.99287299,SIRA
46732,830.8,310.8841393,192.4632493,1.615290922,0.785325147,47421,243.9283305,0.669273183,0.985470572,0.850807396,0.784627775,0.00665249,0.001555316,0.615640745,0.994438906,SIRA
46734,831.719,320.3202184,187.605866,1.707410462,0.810540747,47538,243.9335501,0.655786933,0.983087214,0.848964583,0.761530294,0.006854115,0.001421936,0.579928389,0.990175798,SIRA
46739,810.188,302.6586743,197.7817204,1.530266163,0.756942841,47273,243.9465988,0.749863629,0.988703911,0.894782883,0.806012249,0.006475506,0.001685854,0.649655746,0.994146205,SIRA
46746,818.623,317.669208,187.8191589,1.691356781,0.806494707,47249,243.9648658,0.789361702,0.989354272,0.876569659,0.76798399,0.006795645,0.001458207,0.589799409,0.99756123,SIRA
46752,805.052,302.1337201,197.3879764,1.53065919,0.757087669,47251,243.9805222,0.772032961,0.989439377,0.906488276,0.807524966,0.006462477,0.001695128,0.652096571,0.99813761,SIRA
46757,829.953,307.901337,194.6059883,1.582178121,0.774935692,47292,243.9935683,0.720169426,0.988687304,0.853000929,0.792440756,0.006585139,0.001601813,0.627962352,0.993548295,SIRA
46774,821.138,310.604325,192.3909482,1.614443547,0.785068884,47444,244.0379201,0.739720395,0.985878088,0.871730165,0.78568745,0.006640534,0.001560925,0.61730477,0.996603702,SIRA
46782,798.73,300.2030388,198.884438,1.509434533,0.749062135,47254,244.0587888,0.711275315,0.990011428,0.921485817,0.812979075,0.006417063,0.001729153,0.660934976,0.997638078,SIRA
46783,807.981,310.6508661,192.2887576,1.615543571,0.78540146,47287,244.0613972,0.774578628,0.98934168,0.900524712,0.785645314,0.006640251,0.001560524,0.61723856,0.997175787,SIRA
46787,819.8,312.7521729,191.2449789,1.635348414,0.791251782,47361,244.0718308,0.702507508,0.987880323,0.874821071,0.780400112,0.006684596,0.001529411,0.609024335,0.99596698,SIRA
46788,820.847,314.189191,190.5993327,1.64842755,0.79497764,47446,244.0744391,0.808027079,0.986131602,0.872609456,0.776839071,0.006715166,0.001508554,0.603478942,0.994791313,SIRA
46810,805.383,305.4332514,196.0380614,1.55803036,0.766841918,47298,244.131815,0.787927755,0.989682439,0.906866979,0.799296782,0.006524957,0.001642819,0.638875346,0.995387185,SIRA
46813,807.608,282.3025285,212.3613284,1.329349984,0.658880814,47253,244.1396379,0.725884232,0.990688422,0.901934736,0.864815626,0.00603043,0.002080761,0.747906067,0.994228918,SIRA
46815,822.48,322.0584588,185.8290969,1.733089512,0.816741149,47410,244.1448531,0.69858537,0.987449905,0.869649396,0.758076201,0.006879386,0.001401461,0.574679527,0.995971061,SIRA
46820,805.902,291.4460742,206.674857,1.410167054,0.705071882,47752,244.1578905,0.771283606,0.980482493,0.905892797,0.837746369,0.00622482,0.001891284,0.701818979,0.989682002,SIRA
46822,814.731,302.5202907,197.9482663,1.528279567,0.756208661,47400,244.1631052,0.700697375,0.987805907,0.886403255,0.807096624,0.006461072,0.001691167,0.65140496,0.99552889,SIRA
46827,808.608,300.9674735,198.9589263,1.512711588,0.750329038,47295,244.1761417,0.781765973,0.990104662,0.89997435,0.811304088,0.006427221,0.001717662,0.658214324,0.995688435,SIRA
46829,820.888,317.9655926,188.9931187,1.682418889,0.804182621,47497,244.181356,0.771457283,0.985935954,0.873286876,0.767948991,0.006789929,0.001456715,0.589745653,0.992199226,SIRA
46836,804.02,292.5881968,204.8225655,1.428495909,0.714106567,47389,244.1996055,0.723134881,0.988330625,0.910449701,0.834618786,0.006247079,0.001869861,0.696588517,0.995073847,SIRA
46838,820.688,316.4250758,189.3233353,1.671347461,0.801257522,47299,244.2048194,0.677633102,0.990253494,0.873880482,0.771761905,0.006755734,0.001478379,0.595616438,0.995482022,SIRA
46839,807.204,295.4637857,202.4909279,1.459145794,0.728230319,47366,244.2074263,0.710704802,0.988873876,0.903339223,0.826522363,0.006308072,0.001815912,0.683139216,0.996799714,SIRA
46847,808.233,310.7771131,192.93581,1.610779839,0.783955275,47388,244.2282804,0.701260404,0.988583608,0.901194415,0.785863148,0.006633874,0.001560755,0.617580887,0.994786842,SIRA
46850,805.168,304.7662612,196.2529606,1.552925674,0.765071093,47274,244.2361003,0.756621447,0.991031011,0.908126704,0.801388249,0.00650515,0.001655042,0.642223125,0.997324779,SIRA
46856,809.173,302.5953764,197.9203031,1.528874864,0.756429038,47372,244.2517392,0.726900403,0.98910749,0.899274563,0.807189264,0.006457986,0.001691135,0.651554508,0.99614531,SIRA
46860,816.488,310.3916742,192.4268974,1.613036838,0.784642389,47295,244.2621646,0.774814398,0.99080241,0.883308757,0.786948185,0.006623809,0.001567011,0.619287446,0.998933463,SIRA
46862,812.557,310.7445584,192.4802168,1.61442336,0.785062773,47413,244.2673772,0.710838074,0.988378715,0.891914063,0.786071294,0.006631056,0.001561745,0.61790808,0.997565238,SIRA
46864,808.394,301.7222562,198.1954768,1.522346832,0.753994671,47295,244.2725896,0.755797826,0.990886986,0.901162384,0.809594203,0.006438252,0.00170615,0.655442774,0.99781123,SIRA
46870,820.738,310.9459382,194.0866552,1.602098496,0.781279491,47500,244.2882262,0.783831694,0.986736842,0.874370978,0.785629256,0.006634221,0.001558979,0.617213328,0.988836545,SIRA
46874,826.694,309.4466282,193.7116667,1.597459944,0.779828044,47518,244.2986501,0.736665095,0.986447241,0.861890926,0.78946942,0.006601669,0.001581884,0.623261965,0.995636024,SIRA
46880,810.125,299.6967315,200.1270667,1.497532225,0.744371919,47394,244.314285,0.706534844,0.989154745,0.897621814,0.815205037,0.006392848,0.001741573,0.664559252,0.995198895,SIRA
46886,821.995,296.9084883,202.2929789,1.467715241,0.731975388,47636,244.329919,0.790724344,0.984255605,0.871996407,0.822913216,0.006332562,0.001791329,0.677186161,0.993916449,SIRA
46892,817.391,316.3114341,190.1378669,1.663589895,0.799166532,47349,244.3455519,0.785302787,0.990348265,0.881960058,0.772484095,0.006745531,0.001481679,0.596731677,0.992716788,SIRA
46898,815.81,306.6800226,195.4145372,1.569381823,0.770703808,47348,244.3611838,0.795204829,0.990495903,0.885495049,0.796795245,0.006539299,0.001625915,0.634882663,0.996373311,SIRA
46901,834.492,312.8108532,193.4572292,1.616950964,0.785825769,47989,244.3689994,0.744637612,0.977328138,0.846345348,0.781203711,0.006669599,0.001532275,0.610279238,0.986791603,SIRA
46906,819.195,312.0050158,192.6109674,1.619871496,0.786702019,47360,244.3820249,0.711926661,0.990413851,0.878342055,0.783263129,0.006651708,0.001544343,0.613501129,0.993792991,SIRA
46908,807.242,302.7978818,197.7989432,1.530836702,0.757153034,47372,244.3872349,0.811332503,0.990205184,0.90458479,0.80709691,0.006455144,0.001689618,0.651405423,0.997195329,SIRA
46909,818.989,302.6021282,198.5054879,1.524401826,0.754765221,47614,244.3898398,0.701999342,0.985193431,0.878840174,0.807627631,0.006450833,0.001692935,0.65226239,0.994309978,SIRA
46915,823.512,311.1677016,193.4472252,1.608540527,0.783270085,47605,244.4054689,0.745510885,0.985505724,0.869324102,0.785446136,0.006632584,0.001557142,0.616925633,0.992349883,SIRA
46916,825.347,317.2515164,189.0381585,1.678240621,0.80308676,47505,244.4080737,0.756538846,0.987601305,0.865481298,0.770392137,0.006762118,0.001469298,0.593504045,0.996042597,SIRA
46920,814.753,313.3114693,191.0962654,1.63954784,0.792459715,47412,244.4184924,0.772091493,0.98962288,0.888210557,0.780113454,0.006677568,0.001525559,0.608577001,0.997791107,SIRA
46922,830.981,324.1833404,186.3345591,1.739791813,0.818306987,47677,244.4237016,0.695635415,0.984164272,0.853894451,0.753967497,0.006908984,0.001377224,0.568466986,0.989014208,SIRA
46924,820.238,305.0065164,197.481314,1.54448292,0.762094435,47545,244.4289107,0.694306345,0.98693869,0.876445911,0.801389143,0.006500011,0.001653742,0.642224558,0.991904861,SIRA
46937,868.451,305.1511731,197.2595108,1.546952904,0.762971528,47931,244.4627671,0.753064433,0.979261856,0.782050059,0.801120194,0.006501293,0.001651848,0.641793566,0.992824421,SIRA
46947,801.777,297.618262,201.6623331,1.475824749,0.735442417,47478,244.4888073,0.792996858,0.988815873,0.917720687,0.821484561,0.006339452,0.001780857,0.674836884,0.995940975,SIRA
46949,836.513,313.4034505,191.9024901,1.63313905,0.790611785,47566,244.494015,0.673867176,0.98702855,0.843122776,0.780125473,0.006675402,0.001525159,0.608595753,0.993921491,SIRA
46949,811.245,310.9911315,192.5582143,1.615049935,0.785252318,47326,244.494015,0.814450516,0.992033977,0.896462535,0.786176808,0.00662402,0.001560926,0.618073973,0.998220331,SIRA
46950,825.213,309.7523461,193.7777988,1.598492438,0.780152449,47667,244.4966188,0.742057847,0.984958147,0.866389816,0.789329353,0.006597494,0.001579762,0.623040827,0.995926051,SIRA
46957,809.342,305.0926079,196.6425461,1.551508633,0.764575684,47315,244.5148447,0.822234674,0.992433689,0.900836657,0.801444671,0.006497276,0.001653504,0.64231356,0.996555034,SIRA
46958,831.681,324.4320834,185.908756,1.745114595,0.8195356,47945,244.5174483,0.770864797,0.979413912,0.853111695,0.753678384,0.006908984,0.001375112,0.568031107,0.991279374,SIRA
46962,817.837,307.4881494,195.4133679,1.573526687,0.772088423,47650,244.5278624,0.803057508,0.985561385,0.88231353,0.795243208,0.006547595,0.001615331,0.63241176,0.995116782,SIRA
46963,815.744,305.1533386,196.539155,1.552633818,0.764969195,47472,244.5304659,0.750891387,0.98927789,0.886865825,0.801336361,0.006497739,0.001652728,0.642139963,0.997008223,SIRA
46964,812.915,301.4585158,199.2702363,1.512812558,0.750367908,47576,244.5330693,0.799986373,0.987136371,0.893068289,0.811166567,0.006418928,0.001714283,0.657991199,0.995417349,SIRA
46973,817.358,316.9078969,189.3736326,1.673453122,0.801819144,47364,244.5564989,0.77811092,0.991744785,0.883554873,0.771695819,0.006746597,0.001475873,0.595514436,0.996565493,SIRA
46978,823.08,316.0762651,189.5319856,1.667667144,0.80026984,47415,244.5695143,0.76753913,0.990783507,0.871405486,0.773767414,0.006728176,0.001487712,0.598716011,0.998459021,SIRA
46979,817.382,314.7181139,190.2664056,1.654091867,0.796558587,47455,244.5721173,0.790878941,0.989969445,0.88361584,0.777114842,0.006699123,0.001507088,0.603907477,0.998918447,SIRA
46994,800.571,299.435476,200.2043522,1.495649184,0.743616859,47498,244.6111591,0.759437621,0.989389027,0.921409251,0.816907744,0.006371781,0.001750381,0.667338262,0.998103927,SIRA
47005,821.278,310.4624587,193.6411694,1.603287461,0.781649072,47735,244.6397858,0.731697825,0.984707238,0.875736684,0.787985082,0.006604882,0.001570785,0.620920489,0.995514034,SIRA
